Date,Tweet,YYYY,sentiment
2018-11-01 05:46:00+00:00,"Tesla advanced Summon ready in ~6 weeks! Just an over-the-air software upgrade, so will work on all cars made in past 2 years (Autopilot hardware V2+).",2018,pos
2018-10-31 17:47:03+00:00,"@rarelyserious @Tesla For those unfamiliar, this uses Tesla Autopark/Summon. Slightly smarter version hopefully ready soon. By next year, a Tesla should be able to drive around a parking lot, find an empty spot, read signs to confirm it’s valid &amp; park.",2018,pos
2018-10-31 17:38:02+00:00,@rarelyserious @Tesla Cool haha,2018,pos
2018-10-29 20:43:53+00:00,Deleted my Tesla titles last week to see what would happen. I’m now the Nothing of Tesla. Seems fine so far.,2018,pos
2018-10-27 03:44:57+00:00,@CGasparino @Tesla The FOIA on this will be solid gold. Can’t wait.,2018,neu
2018-10-27 03:32:17+00:00,"@CGasparino @Tesla Exactly, this is total bs. What part of “production hell” sounds like a sure thing!?",2018,pos
2018-10-27 03:30:31+00:00,@sk2sno @rtk86 @sheldonth @FactsDataTruth @Tesla We will enable track mode for all performance cars,2018,neu
2018-10-27 03:27:24+00:00,"@rtk86 @sheldonth @FactsDataTruth @Tesla Ok, we will turn off lifetime free Supercharging and give you $5k refund",2018,pos
2018-10-27 02:37:35+00:00,@vincent13031925 @cleantechnica @CNBC @businessinsider @business @WSJ @Teslarati @InsideEVs True,2018,pos
2018-10-27 01:54:17+00:00,Tesla Autopilot Drive on Navigation going to wide release in North America tonight,2018,neg
2018-10-27 01:51:47+00:00,"@sheldonth @FactsDataTruth @Tesla Not exactly. We just bundled the upgrade package into Performance. No problem if you want to return the car, but I think lifetime free Supercharging is a good deal.",2018,pos
2018-10-27 01:16:21+00:00,@FactsDataTruth @Tesla You’re right. Earlier Model 3 Performance buyers got free lifetime Supercharging. Will add that to anyone who bought recently.,2018,pos
2018-10-26 22:01:08+00:00,"@PopularEthics @Tesla S is better, but rear seat folds down in Model 3, so bikes can fit in trunk",2018,pos
2018-10-26 19:50:05+00:00,@scr00chy @mcjamez @Tesla Hey that’s my Halloween costume!,2018,neu
2018-10-26 19:11:30+00:00,@bosterogriego @Tesla @mayemusk @WSJ Good question,2018,pos
2018-10-26 18:02:12+00:00,"@mcjamez @Tesla Clearly, you’re not reading my twitter",2018,pos
2018-10-26 17:29:41+00:00,@rstefani11 @Tesla Taking action. Tesla body shops now operating in California aiming for same day body repair in most cases.,2018,pos
2018-10-25 22:49:56+00:00,"@Model3Owners Love Tesla supporters so much!!♥️♥️♥️♥️♥️♥️♥️♥️
♥️       ♥️♥️♥️        ♥️
                ♥️♥️
                  ♥️
                  ♥️
                  ♥️
                  ♥️",2018,pos
2018-10-25 07:35:32+00:00,Massive thanks to Tesla owners &amp; supporters. We wouldn’t be here without you.,2018,pos
2018-10-23 19:10:28+00:00,"Get this question a lot, so need to clarify that there’s no such thing as a Tesla “refresh”. Other car companies do this every ~3 years, but Tesla constantly upgrades vehicle hardware every week.",2018,neg
2018-10-23 18:28:13+00:00,"To simplify production, many Tesla Model S &amp; X interior configs, will no longer be available after Nov 1. Order now to be sure of the one you want.",2018,pos
2018-10-22 22:13:55+00:00,"Order Tesla without test drive &amp; you get 3 days to return for refund, else 1 day https://t.co/FRHLAB7qsj",2018,neu
2018-10-22 18:15:48+00:00,@mayemusk @cleantechnica @nytimes @Tesla @businessinsider @business @TheStreet @CNBC @Forbes Interesting,2018,pos
2018-10-21 20:46:30+00:00,"@Erdayastronaut @Tesla @KerbalSpaceP This game is my personal favorite, but I am biased towards space stuff",2018,pos
2018-10-19 03:39:34+00:00,"@planet4589 If you don’t like a Tesla for any reason or no reason, you can just give it back for a full refund",2018,pos
2018-10-18 23:30:13+00:00,"@dennishegstad It’s kind of like the post office. Same price for delivery to Maine as the SF Bay Area. But you do get a free Tesla factory tour, which is really fun to see.",2018,pos
2018-10-18 23:19:44+00:00,"Tesla rear wheel drive cars do actually work well on snow &amp; ice. We did our traction testing on an ice lake! Dual motor AWD is great, but not required for cold weather. Just don’t use sport/summer tires.",2018,pos
2018-10-18 23:10:26+00:00,"Just released lower cost, mid-range Tesla Model 3 &amp; super simple new order page https://t.co/cz0TQn7IOZ",2018,pos
2018-10-17 17:51:12+00:00,"@ajmarquez True, but this will improve dramatically over next several months &amp; all Tesla cars ever produced (except early Roadsters) will get improvements for free. Continuous, free over-the-air software updates is a big part of why a Tesla retains so much value over time.",2018,pos
2018-10-17 00:30:19+00:00,Just reviewed Tesla’s service locations in North America &amp; realized we have major gaps in geographic coverage! Sorry for this foolish oversight. Tesla will aim to cover all regions of NA (not just big cities) within 3 to 6 months.,2018,neg
2018-10-16 09:35:24+00:00,@JacksMacintosh @SmileSimplify @j_brorsson @ElectrekCo @FredericLambert The FSD upgrade is the Tesla computer with our NN chip,2018,neu
2018-10-15 23:09:48+00:00,"@ElectrekCo @FredericLambert This is without the Tesla NN computer. Per my public comments, that will give the car an extra order of magnitude.",2018,neu
2018-10-15 16:44:24+00:00,@AlguireTim @Tesla Haha. It is actually my fav game on Tesla cars right now 😀,2018,pos
2018-10-15 06:51:03+00:00,@TTfue @Tesla What are some of the most fun games we could have on a Tesla? Classic Atari is just the start.,2018,pos
2018-10-14 21:52:35+00:00,"@cleantechnica Thanks for recognizing the great work of the Tesla team! 45,000 people now.",2018,pos
2018-10-14 07:02:52+00:00,@Sofiaan @vicentes @MrTommyCampbell @Tesla Maybe this could be part of a (safe) car version of Pokémon Go style game,2018,pos
2018-10-13 21:58:05+00:00,@vicentes @MrTommyCampbell @Tesla Good idea!,2018,pos
2018-10-13 21:54:02+00:00,@MrTommyCampbell @Tesla Whole beer keg fits in Model 3 trunk!,2018,pos
2018-10-12 18:03:45+00:00,"Tesla exists to help reduce risk of catastrophic climate change, which affects all species on Earth. Even if your faith in humanity is faltering, this is worth caring about. Support makes a difference. Thank you.",2018,pos
2018-10-12 16:39:27+00:00,Teslaquila coming soon … https://t.co/AtoVGOtvVR,2018,neu
2018-10-12 00:12:20+00:00,@mhmtkcn @Tesla Beautiful picture,2018,pos
2018-10-11 23:54:27+00:00,"@InsideEVs @TeslaNY @Tesla Yes, it’s hard to find. Not sure why.",2018,neg
2018-10-11 23:30:40+00:00,"@TeslaNY @InsideEVs @Tesla Exactly. A Tesla is objectively much safer in a crash than all other cars, according to NHTSA’s *own* calculations. This is just physics!",2018,pos
2018-10-09 17:40:20+00:00,@FredericLambert No such thing as a “full refresh” at Tesla or even a model year. Our cars are partially upgraded every month as soon as a new subsystem is ready for production. There is no cadence.,2018,pos
2018-10-08 15:42:18+00:00,"The physics of how Tesla achieved best safety of any cars ever tested. Note, when vehicle weight is taken into account, order is more like X,S, then 3, but they are all very close. https://t.co/hQz0hnElp2",2018,pos
2018-10-07 21:15:26+00:00,"Tesla owner shows how well ultrawhite seats hold up after 25,000 miles. The black &amp; white interior is def best imo. https://t.co/vWQ8X8JHYF",2018,pos
2018-10-06 21:51:11+00:00,@AsbjornLD @martinengwicht @Jason @Tesla Two — one for 👽 👾 millions of years from now and one for you,2018,neu
2018-10-06 21:40:14+00:00,"@incentives101 @Jason @Tesla Yes, but 🐻 in 🧠 that we’re creating a generalized autonomy solution. Must work in millions of strange 🚘 situations.",2018,neg
2018-10-06 20:58:56+00:00,"@Jason @Tesla Actually, it’s 1 of 3 forward cameras in rear view mirror assembly. External cameras will auto-activate in future if car is damaged while parked.",2018,neu
2018-10-05 07:35:59+00:00,Tesla owners can refer someone to buy a Tesla &amp; get any image they want laser etched in glass &amp; sent to deep space for millions of years https://t.co/GIkezD5GDA,2018,neu
2018-10-04 22:40:08+00:00,@FCalciu @derekGUMB @Scobleizer @Tesla @SEC_Enforcement Exactly. Short-sellers are value destroyers. Should definitely be illegal.,2018,neg
2018-10-04 21:35:45+00:00,"@BullTesla @iavor If you think Tesla is overvalued compared to probable value of future cash flows, sell. Otherwise, buy.",2018,neu
2018-10-04 21:13:27+00:00,@Scobleizer @Tesla True,2018,pos
2018-10-04 20:55:32+00:00,@Scobleizer @Tesla Sorry about the typo. That was unforgivable. Why would they be upset about their mission? It’s what they do.,2018,neg
2018-09-29 15:43:29+00:00,@krobertson @Tesla @kimbal @senorsisig Will do. Definitely moving heavily towards direct to work/home delivery of cars!,2018,neg
2018-09-29 02:01:15+00:00,@alitofts @telsa @6pm Tesla will deliver your car to you. This is the future. The way it should work.,2018,neu
2018-09-28 21:33:05+00:00,Huge thank you to all Tesla supporters for helping with car deliveries all around the world. You rock!!,2018,pos
2018-09-28 21:23:41+00:00,Sorry for difficulties delivering your Tesla due to high volume! Critical to show that environmentally sustainable is financially sustainable.,2018,neg
2018-09-26 18:25:49+00:00,@scottwww @Tesla Pace of innovation is all that matters in the long run,2018,neg
2018-09-26 17:44:11+00:00,@ctbarker32 @BDL3J @Tesla You’re welcome. Sorry for the delay!,2018,pos
2018-09-25 20:42:44+00:00,♥️ Tesla Owners ♥️ https://t.co/YbzovKbfgj,2018,neu
2018-09-25 16:24:03+00:00,@ftomenko @Tesla 😀,2018,neu
2018-09-22 00:17:41+00:00,"@DMC_Ryan Wow, thanks for offering to help! The coming week is incredibly intense. If any current Tesla owners who’d like to help educate new owners could head to Tesla delivery centers during midday on Sat/Sun &amp; morning/evening on weekdays, that would be super appreciated!",2018,pos
2018-09-20 18:26:29+00:00,"@LanceUlanoff Key technical point is that the polar moment of inertia (concentration of mass around center) of a Tesla, to the extent of our knowledge, is better than any other production car. This positively affects safety, handling &amp; driving feel. Extremely important metric.",2018,pos
2018-09-20 17:44:59+00:00,Tesla piece on the physics of car safety coming soon for those interested in technical details,2018,pos
2018-09-20 17:34:56+00:00,"@MartenBenjamin @NHTSAgov @Tesla Exactly, all 5 star are *not* the same, as the videos show. “5 star” just means a car met a certain threshold, but injury probability stats (real numbers) tell you by how much.",2018,pos
2018-09-20 02:42:52+00:00,"@primadanna @Tesla @alphacali Wow, glad they’re ok!",2018,pos
2018-09-19 21:27:19+00:00,@raginggoat @Tesla Tesla Rangers!,2018,neu
2018-09-19 17:19:01+00:00,@megangale @Tesla You’re most welcome! Sorry for the delay.,2018,pos
2018-09-17 23:08:31+00:00,@iamacloudguy @Model3Owners Good news on this front. Tesla engineering rallied &amp; this will be part of V9. Going through final testing now.,2018,pos
2018-09-17 20:59:24+00:00,"Due to some Tesla owners encountering system issues yesterday, the free Supercharging referral program will be extended until tomorrow night https://t.co/Hbb7KTE685",2018,pos
2018-09-17 01:34:26+00:00,"@megangale @Tesla Sorry, we’ve gone from production hell to delivery logistics hell, but this problem is far more tractable. We’re making rapid progress. Should be solved shortly.",2018,pos
2018-09-16 21:18:06+00:00,"@thereal_scottv Yeah, that’s our problem. Service &amp; parts supply in general will be the top Tesla priority after we get through the insane car delivery logistics of the next few weeks.",2018,neg
2018-09-16 20:21:20+00:00,"Exciting to see some Tesla collision repair operations already completing within 24 hrs. Aiming for same day soon, then under an hour.",2018,pos
2018-09-16 20:20:21+00:00,"Tesla is bringing most collision repairs in-house, as outside firms take weeks to months for repairs, driving Tesla owners (and us) crazy",2018,neg
2018-09-15 23:36:40+00:00,"Tesla owners can grant free Supercharging for life to a friend who buys S/3/X. Ends tomorrow night. https://t.co/7ZDXeIQVc7""",2018,pos
2018-09-14 22:35:47+00:00,@TheTrustySteed @Tesla Hi Dustin!,2018,neu
2018-09-14 15:56:22+00:00,"@JoannMuller @alanohnsman @Forbes The Tesla board has done incredible work overseeing the largest value creation in the auto industry in 100+ years, despite many setbacks. Tesla owes its very existence to this board!",2018,pos
2018-09-12 22:40:59+00:00,@SyrinxStarman @TeslaRoadTrip @Tesla Thoughtful feedback,2018,pos
2018-09-12 21:03:42+00:00,"Due to a large increase in vehicle delivery volume in North America, Tesla customers may experience longer response times. Resolving this is our top priority.",2018,pos
2018-09-12 21:02:34+00:00,"@PauloBriski @Tesla My apologies, am working on this exact issue right now",2018,pos
2018-09-11 05:50:42+00:00,"Moving 2 of 7 Tesla colors off menu on Wednesday to simplify manufacturing. Obsidian Black &amp; Metallic Silver will still be available as special request, but at higher price.",2018,pos
2018-09-08 09:34:39+00:00,"@Tesla_Bill @InsideEVs 2170 is about the right cell size, but I don’t recommend copying our current module design. Far too difficult to manufacture.",2018,neg
2018-09-06 00:48:50+00:00,"Tesla 1st, 2nd &amp; 3rd in August sales https://t.co/npDKC9QEpP",2018,neu
2018-09-03 22:25:58+00:00,"@mliebow @Tesla Much appreciated! Great word-of-mouth is why Model 3 is the best-selling electric car, despite no advertising or paid endorsements.",2018,pos
2018-08-28 03:10:32+00:00,@TheIanChen @Tesla Sure :),2018,pos
2018-08-25 23:20:11+00:00,@SeanHQuinn @yanquetino @Tesla This is utterly false. Fossil fuel merchants of doubt have been pushing that bs for years. Tesla Gigafactory will be 100% renewable powered (by Tesla Solar) by end of next year.,2018,neg
